Content,Score,Category
pve spectating scoreboard,0.10,Green
ok neutralizing scoreboard,0.13,Green
cap protecting lag,0.13,Green
imo warping inventory,0.10,Green
hf contesting support,0.13,Green
staggering adds,0.13,Green
defusing party,0.10,Green
deadass checking crate,0.10,Green
afk,0.13,Green
staggering nexus,0.10,Green
omg lagging duo,0.10,Green
ez dueling binds,0.12,Green
lfp camping health,0.13,Green
gg sprinting main,0.13,Green
fwiw sweeping route,0.13,Green
valid disengaging tunnel,0.12,Green
nice swapping flag,0.10,Green
ok baiting carry,0.12,Green
bbs rushing heals,0.13,Green
hype disengaging tank,0.13,Green
lagging bridge,0.13,Green
tbf jungling heals,0.10,Green
cya settings,0.13,Green
nope buying tunnel,0.12,Green
gn push heals,0.12,Green
mood roaming mid,0.13,Green
rofl surrendering support,0.13,Green
rushing match,0.12,Green
bbs reporting site,0.13,Green
jk drop inventory,0.12,Green
ez comms,0.12,Green
obv duo,0.10,Green
here planting flag,0.10,Green
sec crouching tower,0.13,Green
cap disengaging voice,0.10,Green
anchoring account,0.12,Green
cc dueling angle,0.12,Green
league raiding adds,0.10,Green
k snowballing map,0.13,Green
customs farming throne,0.13,Green
ganking radar,0.12,Green
bbs joining clan,0.12,Green
dced buying nerf,0.12,Green
sliding lobby,0.13,Green
lfp shop,0.10,Green
elo carrying bot,0.13,Green
focusing lane,0.13,Green
tmr streaming sentry,0.13,Green
ranked grinding stream,0.13,Green
customs gold,0.13,Green
aoe freezing stats,0.12,Green
facts jungle,0.12,Green
ulting flag,0.12,Green
gm kiting armor,0.13,Green
streaming flag,0.10,Green
vgg site,0.12,Green
fed zoning wall,0.13,Green
